#p	 replica	 essentials	 correct	 fp	 fn
0.62	12	426	0.7164750957854407	0.1475095785440613	0.1360153256704981
0.64	12	438	0.7203065134099617	0.15708812260536398	0.12260536398467432
0.66	12	442	0.7203065134099617	0.16091954022988506	0.11877394636015326
0.68	12	444	0.7394636015325671	0.1532567049808429	0.10727969348659004
0.7000000000000001	12	442	0.7318007662835249	0.15517241379310345	0.11302681992337164
0.72	12	440	0.7164750957854407	0.16091954022988506	0.12260536398467432
0.74	12	444	0.7126436781609196	0.16666666666666666	0.1206896551724138
0.76	12	442	0.7049808429118773	0.1685823754789272	0.12643678160919541
0.78	12	439	0.7068965517241379	0.16475095785440613	0.12835249042145594
0.8	12	431	0.6992337164750958	0.16091954022988506	0.13984674329501914
0.8200000000000001	12	426	0.6896551724137931	0.16091954022988506	0.14942528735632185
0.84	12	425	0.6915708812260536	0.15900383141762453	0.14942528735632185
0.86	12	429	0.6954022988505747	0.16091954022988506	0.14367816091954022
0.88	12	430	0.6896551724137931	0.16475095785440613	0.14559386973180077
0.9	12	422	0.685823754789272	0.15900383141762453	0.15517241379310345
0.92	12	420	0.685823754789272	0.15708812260536398	0.15708812260536398
0.9400000000000001	12	427	0.6954022988505747	0.15900383141762453	0.14559386973180077
0.96	12	436	0.6934865900383141	0.1685823754789272	0.13793103448275862
0.98	12	439	0.6992337164750958	0.1685823754789272	0.13218390804597702
1.0	12	441	0.6992337164750958	0.17049808429118773	0.13026819923371646
0.0	15	200	0.5440613026819924	0.017241379310344827	0.4386973180076628
0.02	15	232	0.5670498084291188	0.03639846743295019	0.39655172413793105
0.04	15	235	0.5574712643678161	0.044061302681992334	0.39846743295019155
0.06	15	253	0.553639846743295	0.06321839080459771	0.3831417624521073
0.08	15	261	0.5727969348659003	0.06130268199233716	0.36590038314176243
0.1	15	268	0.5708812260536399	0.06896551724137931	0.36015325670498083
0.12	15	288	0.578544061302682	0.0842911877394636	0.3371647509578544
0.14	15	296	0.5938697318007663	0.0842911877394636	0.3218390804597701
0.16	15	312	0.6053639846743295	0.09386973180076628	0.3007662835249042
0.18	15	309	0.5766283524904214	0.1053639846743295	0.31800766283524906
0.2	15	319	0.5881226053639846	0.10919540229885058	0.30268199233716475
0.22	15	324	0.5747126436781609	0.1206896551724138	0.3045977011494253
0.24	15	343	0.5766283524904214	0.13793103448275862	0.28544061302681994
0.26	15	347	0.5881226053639846	0.1360153256704981	0.27586206896551724
0.28	15	346	0.5823754789272031	0.13793103448275862	0.2796934865900383
0.3	15	360	0.6091954022988506	0.13793103448275862	0.25287356321839083
0.32	15	365	0.6111111111111112	0.1417624521072797	0.2471264367816092
0.34	15	369	0.60727969348659	0.1475095785440613	0.24521072796934865
0.36	15	370	0.6091954022988506	0.1475095785440613	0.24329501915708812
0.38	15	371	0.6149425287356322	0.14559386973180077	0.23946360153256704
0.4	15	374	0.6168582375478927	0.1475095785440613	0.23563218390804597
0.42	15	375	0.6149425287356322	0.14942528735632185	0.23563218390804597
0.44	15	383	0.6302681992337165	0.14942528735632185	0.22030651340996169
0.46	15	384	0.632183908045977	0.14942528735632185	0.21839080459770116
0.48	15	384	0.6283524904214559	0.15134099616858238	0.22030651340996169
0.5	15	389	0.6226053639846744	0.15900383141762453	0.21839080459770116
0.52	15	394	0.6360153256704981	0.15708812260536398	0.20689655172413793
0.54	15	394	0.6475095785440613	0.15134099616858238	0.20114942528735633
0.56	15	398	0.6628352490421456	0.1475095785440613	0.1896551724137931
0.58	15	408	0.6590038314176245	0.15900383141762453	0.18199233716475097
0.6	15	407	0.6609195402298851	0.15708812260536398	0.18199233716475097
0.62	15	410	0.6590038314176245	0.16091954022988506	0.18007662835249041
0.64	15	412	0.6666666666666666	0.15900383141762453	0.1743295019157088
0.66	15	414	0.6781609195402298	0.15517241379310345	0.16666666666666666
0.68	15	418	0.685823754789272	0.15517241379310345	0.15900383141762453
0.7000000000000001	15	419	0.6877394636015326	0.15517241379310345	0.15708812260536398
0.72	15	418	0.6743295019157088	0.16091954022988506	0.16475095785440613
0.74	15	420	0.685823754789272	0.15708812260536398	0.15708812260536398
0.76	15	421	0.6839080459770115	0.15900383141762453	0.15708812260536398
0.78	15	435	0.6992337164750958	0.16475095785440613	0.1360153256704981
0.8	15	440	0.7049808429118773	0.16666666666666666	0.12835249042145594
0.8200000000000001	15	442	0.7088122605363985	0.16666666666666666	0.12452107279693486
0.84	15	446	0.7164750957854407	0.16666666666666666	0.11685823754789272
0.86	15	449	0.7222222222222222	0.16666666666666666	0.1111111111111111
0.88	15	447	0.7145593869731801	0.1685823754789272	0.11685823754789272
0.9	15	448	0.7126436781609196	0.17049808429118773	0.11685823754789272
0.92	15	452	0.7241379310344828	0.1685823754789272	0.10727969348659004
0.9400000000000001	15	454	0.7279693486590039	0.1685823754789272	0.10344827586206896
0.96	15	454	0.7203065134099617	0.1724137931034483	0.10727969348659004
0.98	15	457	0.7260536398467433	0.1724137931034483	0.10153256704980843
1.0	15	460	0.7318007662835249	0.1724137931034483	0.09578544061302682
0.0	14	200	0.5440613026819924	0.017241379310344827	0.4386973180076628
0.02	14	229	0.5574712643678161	0.038314176245210725	0.4042145593869732
0.04	14	257	0.5804597701149425	0.05363984674329502	0.36590038314176243
0.06	14	267	0.5957854406130269	0.05555555555555555	0.3486590038314176
0.08	14	275	0.5842911877394636	0.06896551724137931	0.34674329501915707
0.1	14	283	0.5766283524904214	0.08045977011494253	0.342911877394636
0.12	14	296	0.6015325670498084	0.08045977011494253	0.31800766283524906
0.14	14	316	0.6130268199233716	0.09386973180076628	0.29310344827586204
0.16	14	320	0.6168582375478927	0.09578544061302682	0.28735632183908044
0.18	14	330	0.6130268199233716	0.10727969348659004	0.2796934865900383
0.2	14	331	0.6187739463601533	0.1053639846743295	0.27586206896551724
0.22	14	336	0.6130268199233716	0.11302681992337164	0.2739463601532567
0.24	14	350	0.6168582375478927	0.12452107279693486	0.25862068965517243
0.26	14	361	0.6340996168582376	0.12643678160919541	0.23946360153256704
0.28	14	362	0.6360153256704981	0.12643678160919541	0.23754789272030652
0.3	14	368	0.6513409961685823	0.12452107279693486	0.22413793103448276
0.32	14	379	0.6685823754789272	0.12643678160919541	0.2049808429118774
0.34	14	387	0.6647509578544061	0.1360153256704981	0.19923371647509577
0.36	14	392	0.6781609195402298	0.13409961685823754	0.18773946360153257
0.38	14	390	0.6743295019157088	0.13409961685823754	0.19157088122605365
0.4	14	395	0.6685823754789272	0.1417624521072797	0.1896551724137931
0.42	14	405	0.6724137931034483	0.14942528735632185	0.1781609195402299
0.44	14	408	0.6743295019157088	0.15134099616858238	0.1743295019157088
0.46	14	409	0.6762452107279694	0.15134099616858238	0.1724137931034483
0.48	14	412	0.6781609195402298	0.1532567049808429	0.1685823754789272
0.5	14	414	0.6819923371647509	0.1532567049808429	0.16475095785440613
0.52	14	409	0.6762452107279694	0.15134099616858238	0.1724137931034483
0.54	14	414	0.6896551724137931	0.14942528735632185	0.16091954022988506
0.56	14	420	0.6819923371647509	0.15900383141762453	0.15900383141762453
0.58	14	423	0.6762452107279694	0.16475095785440613	0.15900383141762453
0.6	14	429	0.6800766283524904	0.1685823754789272	0.15134099616858238
0.62	14	433	0.6915708812260536	0.16666666666666666	0.1417624521072797
0.64	14	430	0.6781609195402298	0.17049808429118773	0.15134099616858238
0.66	14	435	0.6839080459770115	0.1724137931034483	0.14367816091954022
0.68	14	432	0.685823754789272	0.1685823754789272	0.14559386973180077
0.7000000000000001	14	438	0.6896551724137931	0.1724137931034483	0.13793103448275862
0.72	14	437	0.6992337164750958	0.16666666666666666	0.13409961685823754
0.74	14	435	0.6992337164750958	0.16475095785440613	0.1360153256704981
0.76	14	443	0.6915708812260536	0.17624521072796934	0.13218390804597702
0.78	14	447	0.6992337164750958	0.17624521072796934	0.12452107279693486
0.8	14	446	0.6973180076628352	0.17624521072796934	0.12643678160919541
0.8200000000000001	14	445	0.7068965517241379	0.17049808429118773	0.12260536398467432
0.84	14	454	0.7203065134099617	0.1724137931034483	0.10727969348659004
0.86	14	458	0.7279693486590039	0.1724137931034483	0.09961685823754789
0.88	14	455	0.7337164750957854	0.16666666666666666	0.09961685823754789
0.9	14	458	0.735632183908046	0.1685823754789272	0.09578544061302682
0.92	14	464	0.7471264367816092	0.1685823754789272	0.0842911877394636
0.9400000000000001	14	469	0.7528735632183908	0.17049808429118773	0.07662835249042145
0.96	14	463	0.7452107279693486	0.1685823754789272	0.08620689655172414
0.98	14	457	0.7452107279693486	0.16283524904214558	0.09195402298850575
1.0	14	461	0.7528735632183908	0.16283524904214558	0.0842911877394636
0.0	13	200	0.5440613026819924	0.017241379310344827	0.4386973180076628
0.02	13	228	0.5708812260536399	0.03065134099616858	0.39846743295019155
0.04	13	240	0.5632183908045977	0.04597701149425287	0.39080459770114945
0.06	13	255	0.5766283524904214	0.05363984674329502	0.36973180076628354
0.08	13	271	0.5689655172413793	0.07279693486590039	0.35823754789272033
0.1	13	271	0.5459770114942529	0.0842911877394636	0.36973180076628354
0.12	13	293	0.5689655172413793	0.09386973180076628	0.3371647509578544
0.14	13	307	0.5919540229885057	0.09578544061302682	0.31226053639846746
0.16	13	314	0.578544061302682	0.10919540229885058	0.31226053639846746
0.18	13	321	0.5842911877394636	0.11302681992337164	0.30268199233716475
0.2	13	335	0.5996168582375478	0.11877394636015326	0.28160919540229884
0.22	13	347	0.6111111111111112	0.12452107279693486	0.26436781609195403
0.24	13	344	0.6091954022988506	0.12260536398467432	0.2681992337164751
0.26	13	360	0.6283524904214559	0.12835249042145594	0.24329501915708812
0.28	13	376	0.6436781609195402	0.1360153256704981	0.22030651340996169
0.3	13	377	0.6417624521072797	0.13793103448275862	0.22030651340996169
0.32	13	375	0.6302681992337165	0.1417624521072797	0.22796934865900384
0.34	13	383	0.6417624521072797	0.14367816091954022	0.21455938697318008
0.36	13	389	0.6532567049808429	0.14367816091954022	0.20306513409961685
0.38	13	386	0.6513409961685823	0.1417624521072797	0.20689655172413793
0.4	13	401	0.6724137931034483	0.14559386973180077	0.18199233716475097
0.42	13	397	0.6762452107279694	0.13984674329501914	0.1839080459770115
0.44	13	398	0.6743295019157088	0.1417624521072797	0.1839080459770115
0.46	13	399	0.6800766283524904	0.13984674329501914	0.18007662835249041
0.48	13	403	0.6839080459770115	0.1417624521072797	0.1743295019157088
0.5	13	407	0.6915708812260536	0.1417624521072797	0.16666666666666666
0.52	13	413	0.6915708812260536	0.1475095785440613	0.16091954022988506
0.54	13	404	0.6781609195402298	0.14559386973180077	0.17624521072796934
0.56	13	406	0.6819923371647509	0.14559386973180077	0.1724137931034483
0.58	13	413	0.6877394636015326	0.14942528735632185	0.16283524904214558
0.6	13	421	0.6992337164750958	0.15134099616858238	0.14942528735632185
0.62	13	425	0.6992337164750958	0.15517241379310345	0.14559386973180077
0.64	13	424	0.6973180076628352	0.15517241379310345	0.1475095785440613
0.66	13	424	0.7011494252873564	0.1532567049808429	0.14559386973180077
0.68	13	425	0.7030651340996169	0.1532567049808429	0.14367816091954022
0.7000000000000001	13	432	0.7126436781609196	0.15517241379310345	0.13218390804597702
0.72	13	433	0.7145593869731801	0.15517241379310345	0.13026819923371646
0.74	13	436	0.7241379310344828	0.1532567049808429	0.12260536398467432
0.76	13	445	0.7337164750957854	0.15708812260536398	0.10919540229885058
0.78	13	450	0.7279693486590039	0.16475095785440613	0.10727969348659004
0.8	13	452	0.7203065134099617	0.17049808429118773	0.10919540229885058
0.8200000000000001	13	454	0.7279693486590039	0.1685823754789272	0.10344827586206896
0.84	13	457	0.7337164750957854	0.1685823754789272	0.09770114942528736
0.86	13	458	0.7394636015325671	0.16666666666666666	0.09386973180076628
0.88	13	468	0.7471264367816092	0.1724137931034483	0.08045977011494253
0.9	13	466	0.735632183908046	0.17624521072796934	0.08812260536398467
0.92	13	463	0.7337164750957854	0.1743295019157088	0.09195402298850575
0.9400000000000001	13	464	0.7279693486590039	0.1781609195402299	0.09386973180076628
0.96	13	460	0.7318007662835249	0.1724137931034483	0.09578544061302682
0.98	13	459	0.7222222222222222	0.17624521072796934	0.10153256704980843
1.0	13	458	0.7203065134099617	0.17624521072796934	0.10344827586206896
0.0	17	200	0.5440613026819924	0.017241379310344827	0.4386973180076628
0.02	17	234	0.5747126436781609	0.034482758620689655	0.39080459770114945
0.04	17	249	0.5881226053639846	0.0421455938697318	0.36973180076628354
0.06	17	255	0.5689655172413793	0.05747126436781609	0.3735632183908046
0.08	17	272	0.5708812260536399	0.07279693486590039	0.3563218390804598
0.1	17	293	0.5842911877394636	0.08620689655172414	0.32950191570881227
0.12	17	309	0.603448275862069	0.09195402298850575	0.3045977011494253
0.14	17	311	0.5957854406130269	0.09770114942528736	0.3065134099616858
0.16	17	323	0.5996168582375478	0.10727969348659004	0.29310344827586204
0.18	17	329	0.5842911877394636	0.1206896551724138	0.2950191570881226
0.2	17	338	0.5977011494252874	0.12260536398467432	0.2796934865900383
0.22	17	354	0.6130268199233716	0.13026819923371646	0.2567049808429119
0.24	17	359	0.60727969348659	0.13793103448275862	0.2547892720306513
0.26	17	368	0.6206896551724138	0.13984674329501914	0.23946360153256704
0.28	17	375	0.6302681992337165	0.1417624521072797	0.22796934865900384
0.3	17	374	0.6475095785440613	0.13218390804597702	0.22030651340996169
0.32	17	377	0.6532567049808429	0.13218390804597702	0.21455938697318008
0.34	17	379	0.6609195402298851	0.13026819923371646	0.20881226053639848
0.36	17	374	0.6551724137931034	0.12835249042145594	0.2164750957854406
0.38	17	384	0.6628352490421456	0.13409961685823754	0.20306513409961685
0.4	17	387	0.6724137931034483	0.13218390804597702	0.19540229885057472
0.42	17	396	0.6819923371647509	0.1360153256704981	0.18199233716475097
0.44	17	402	0.6781609195402298	0.14367816091954022	0.1781609195402299
0.46	17	404	0.6819923371647509	0.14367816091954022	0.1743295019157088
0.48	17	404	0.6781609195402298	0.14559386973180077	0.17624521072796934
0.5	17	403	0.6724137931034483	0.1475095785440613	0.18007662835249041
0.52	17	404	0.6704980842911877	0.14942528735632185	0.18007662835249041
0.54	17	405	0.6800766283524904	0.14559386973180077	0.1743295019157088
0.56	17	413	0.6762452107279694	0.15517241379310345	0.1685823754789272
0.58	17	414	0.6781609195402298	0.15517241379310345	0.16666666666666666
0.6	17	412	0.6819923371647509	0.15134099616858238	0.16666666666666666
0.62	17	416	0.685823754789272	0.1532567049808429	0.16091954022988506
0.64	17	420	0.6896551724137931	0.15517241379310345	0.15517241379310345
0.66	17	423	0.6915708812260536	0.15708812260536398	0.15134099616858238
0.68	17	419	0.6839080459770115	0.15708812260536398	0.15900383141762453
0.7000000000000001	17	429	0.6915708812260536	0.16283524904214558	0.14559386973180077
0.72	17	427	0.6992337164750958	0.15708812260536398	0.14367816091954022
0.74	17	440	0.7049808429118773	0.16666666666666666	0.12835249042145594
0.76	17	443	0.7030651340996169	0.17049808429118773	0.12643678160919541
0.78	17	444	0.7164750957854407	0.16475095785440613	0.11877394636015326
0.8	17	448	0.7203065134099617	0.16666666666666666	0.11302681992337164
0.8200000000000001	17	446	0.7164750957854407	0.16666666666666666	0.11685823754789272
0.84	17	445	0.7222222222222222	0.16283524904214558	0.11494252873563218
0.86	17	449	0.7222222222222222	0.16666666666666666	0.1111111111111111
0.88	17	453	0.7260536398467433	0.1685823754789272	0.1053639846743295
0.9	17	455	0.7260536398467433	0.17049808429118773	0.10344827586206896
0.92	17	455	0.7222222222222222	0.1724137931034483	0.1053639846743295
0.9400000000000001	17	455	0.7260536398467433	0.17049808429118773	0.10344827586206896
0.96	17	455	0.7260536398467433	0.17049808429118773	0.10344827586206896
0.98	17	457	0.7260536398467433	0.1724137931034483	0.10153256704980843
1.0	17	458	0.7318007662835249	0.17049808429118773	0.09770114942528736
0.0	16	200	0.5440613026819924	0.017241379310344827	0.4386973180076628
0.02	16	231	0.5651340996168582	0.03639846743295019	0.39846743295019155
0.04	16	249	0.5766283524904214	0.04789272030651341	0.37547892720306514
0.06	16	258	0.5708812260536399	0.05938697318007663	0.36973180076628354
0.08	16	271	0.5881226053639846	0.06321839080459771	0.3486590038314176
0.1	16	283	0.5996168582375478	0.06896551724137931	0.3314176245210728
0.12	16	289	0.5957854406130269	0.07662835249042145	0.3275862068965517
0.14	16	300	0.5977011494252874	0.08620689655172414	0.3160919540229885
0.16	16	304	0.5900383141762452	0.09386973180076628	0.3160919540229885
0.18	16	311	0.603448275862069	0.09386973180076628	0.30268199233716475
0.2	16	328	0.6091954022988506	0.10727969348659004	0.2835249042145594
0.22	16	334	0.6206896551724138	0.10727969348659004	0.2720306513409962
0.24	16	345	0.6302681992337165	0.11302681992337164	0.2567049808429119
0.26	16	340	0.6283524904214559	0.10919540229885058	0.2624521072796935
0.28	16	347	0.6417624521072797	0.10919540229885058	0.24904214559386972
0.3	16	351	0.6379310344827587	0.11494252873563218	0.2471264367816092
0.32	16	347	0.6264367816091954	0.11685823754789272	0.2567049808429119
0.34	16	355	0.6340996168582376	0.1206896551724138	0.24521072796934865
0.36	16	366	0.6360153256704981	0.13026819923371646	0.23371647509578544
0.38	16	370	0.6551724137931034	0.12452107279693486	0.22030651340996169
0.4	16	372	0.6513409961685823	0.12835249042145594	0.22030651340996169
0.42	16	377	0.6455938697318008	0.1360153256704981	0.21839080459770116
0.44	16	370	0.6360153256704981	0.13409961685823754	0.22988505747126436
0.46	16	378	0.6513409961685823	0.13409961685823754	0.21455938697318008
0.48	16	388	0.6704980842911877	0.13409961685823754	0.19540229885057472
0.5	16	390	0.6743295019157088	0.13409961685823754	0.19157088122605365
0.52	16	393	0.6609195402298851	0.14367816091954022	0.19540229885057472
0.54	16	396	0.6628352490421456	0.14559386973180077	0.19157088122605365
0.56	16	398	0.6590038314176245	0.14942528735632185	0.19157088122605365
0.58	16	399	0.657088122605364	0.15134099616858238	0.19157088122605365
0.6	16	402	0.6628352490421456	0.15134099616858238	0.18582375478927204
0.62	16	409	0.6685823754789272	0.15517241379310345	0.17624521072796934
0.64	16	421	0.6762452107279694	0.16283524904214558	0.16091954022988506
0.66	16	429	0.6915708812260536	0.16283524904214558	0.14559386973180077
0.68	16	423	0.6724137931034483	0.16666666666666666	0.16091954022988506
0.7000000000000001	16	422	0.6704980842911877	0.16666666666666666	0.16283524904214558
0.72	16	428	0.6934865900383141	0.16091954022988506	0.14559386973180077
0.74	16	435	0.7030651340996169	0.16283524904214558	0.13409961685823754
0.76	16	441	0.710727969348659	0.16475095785440613	0.12452107279693486
0.78	16	441	0.7068965517241379	0.16666666666666666	0.12643678160919541
0.8	16	445	0.7145593869731801	0.16666666666666666	0.11877394636015326
0.8200000000000001	16	445	0.7145593869731801	0.16666666666666666	0.11877394636015326
0.84	16	441	0.710727969348659	0.16475095785440613	0.12452107279693486
0.86	16	446	0.7203065134099617	0.16475095785440613	0.11494252873563218
0.88	16	448	0.7318007662835249	0.16091954022988506	0.10727969348659004
0.9	16	444	0.7241379310344828	0.16091954022988506	0.11494252873563218
0.92	16	446	0.7203065134099617	0.16475095785440613	0.11494252873563218
0.9400000000000001	16	455	0.7260536398467433	0.17049808429118773	0.10344827586206896
0.96	16	458	0.7241379310344828	0.1743295019157088	0.10153256704980843
0.98	16	461	0.7298850574712644	0.1743295019157088	0.09578544061302682
1.0	16	456	0.7126436781609196	0.1781609195402299	0.10919540229885058
0.0	18	200	0.5440613026819924	0.017241379310344827	0.4386973180076628
0.02	18	228	0.5823754789272031	0.02490421455938697	0.39272030651340994
0.04	18	229	0.5727969348659003	0.03065134099616858	0.39655172413793105
0.06	18	247	0.5727969348659003	0.04789272030651341	0.3793103448275862
0.08	18	255	0.5613026819923371	0.06130268199233716	0.3773946360153257
0.1	18	281	0.5651340996168582	0.0842911877394636	0.3505747126436782
0.12	18	303	0.5957854406130269	0.09003831417624521	0.31417624521072796
0.14	18	300	0.5900383141762452	0.09003831417624521	0.31992337164750956
0.16	18	305	0.5881226053639846	0.09578544061302682	0.3160919540229885
0.18	18	326	0.6053639846743295	0.10727969348659004	0.28735632183908044
0.2	18	339	0.6226053639846744	0.1111111111111111	0.2662835249042146
0.22	18	334	0.6206896551724138	0.10727969348659004	0.2720306513409962
0.24	18	335	0.6111111111111112	0.11302681992337164	0.27586206896551724
0.26	18	334	0.5900383141762452	0.12260536398467432	0.28735632183908044
0.28	18	344	0.6015325670498084	0.12643678160919541	0.2720306513409962
0.3	18	348	0.5977011494252874	0.13218390804597702	0.27011494252873564
0.32	18	353	0.6111111111111112	0.13026819923371646	0.25862068965517243
0.34	18	362	0.6168582375478927	0.1360153256704981	0.2471264367816092
0.36	18	364	0.632183908045977	0.13026819923371646	0.23754789272030652
0.38	18	382	0.6590038314176245	0.13409961685823754	0.20689655172413793
0.4	18	382	0.6628352490421456	0.13218390804597702	0.2049808429118774
0.42	18	386	0.6551724137931034	0.13984674329501914	0.2049808429118774
0.44	18	393	0.6455938697318008	0.15134099616858238	0.20306513409961685
0.46	18	401	0.657088122605364	0.1532567049808429	0.1896551724137931
0.48	18	405	0.657088122605364	0.15708812260536398	0.18582375478927204
0.5	18	407	0.6724137931034483	0.15134099616858238	0.17624521072796934
0.52	18	407	0.6609195402298851	0.15708812260536398	0.18199233716475097
0.54	18	414	0.6704980842911877	0.15900383141762453	0.17049808429118773
0.56	18	420	0.6743295019157088	0.16283524904214558	0.16283524904214558
0.58	18	419	0.6762452107279694	0.16091954022988506	0.16283524904214558
0.6	18	424	0.6781609195402298	0.16475095785440613	0.15708812260536398
0.62	18	422	0.685823754789272	0.15900383141762453	0.15517241379310345
0.64	18	421	0.6877394636015326	0.15708812260536398	0.15517241379310345
0.66	18	423	0.6915708812260536	0.15708812260536398	0.15134099616858238
0.68	18	431	0.7030651340996169	0.15900383141762453	0.13793103448275862
0.7000000000000001	18	438	0.7049808429118773	0.16475095785440613	0.13026819923371646
0.72	18	435	0.6992337164750958	0.16475095785440613	0.1360153256704981
0.74	18	437	0.7030651340996169	0.16475095785440613	0.13218390804597702
0.76	18	437	0.7068965517241379	0.16283524904214558	0.13026819923371646
0.78	18	441	0.7068965517241379	0.16666666666666666	0.12643678160919541
0.8	18	454	0.7164750957854407	0.1743295019157088	0.10919540229885058
0.8200000000000001	18	457	0.7260536398467433	0.1724137931034483	0.10153256704980843
0.84	18	455	0.7222222222222222	0.1724137931034483	0.1053639846743295
0.86	18	460	0.7279693486590039	0.1743295019157088	0.09770114942528736
0.88	18	458	0.7279693486590039	0.1724137931034483	0.09961685823754789
0.9	18	459	0.7298850574712644	0.1724137931034483	0.09770114942528736
0.92	18	458	0.7241379310344828	0.1743295019157088	0.10153256704980843
0.9400000000000001	18	452	0.7164750957854407	0.1724137931034483	0.1111111111111111
0.96	18	465	0.7298850574712644	0.1781609195402299	0.09195402298850575
0.98	18	469	0.7337164750957854	0.18007662835249041	0.08620689655172414
1.0	18	469	0.7375478927203065	0.1781609195402299	0.0842911877394636
0.0	19	200	0.5440613026819924	0.017241379310344827	0.4386973180076628
0.02	19	222	0.5555555555555556	0.032567049808429116	0.4118773946360153
0.04	19	235	0.5459770114942529	0.04980842911877394	0.4042145593869732
0.06	19	247	0.5613026819923371	0.05363984674329502	0.3850574712643678
0.08	19	250	0.5478927203065134	0.06321839080459771	0.3888888888888889
0.1	19	261	0.5459770114942529	0.07471264367816093	0.3793103448275862
0.12	19	260	0.5402298850574713	0.07662835249042145	0.3831417624521073
0.14	19	277	0.5383141762452107	0.09386973180076628	0.367816091954023
0.16	19	292	0.5478927203065134	0.10344827586206896	0.3486590038314176
0.18	19	311	0.5689655172413793	0.1111111111111111	0.31992337164750956
0.2	19	312	0.578544061302682	0.10727969348659004	0.31417624521072796
0.22	19	308	0.5747126436781609	0.1053639846743295	0.31992337164750956
0.24	19	330	0.6015325670498084	0.11302681992337164	0.28544061302681994
0.26	19	330	0.5977011494252874	0.11494252873563218	0.28735632183908044
0.28	19	334	0.5977011494252874	0.11877394636015326	0.2835249042145594
0.3	19	344	0.6206896551724138	0.11685823754789272	0.2624521072796935
0.32	19	354	0.6091954022988506	0.13218390804597702	0.25862068965517243
0.34	19	362	0.6168582375478927	0.1360153256704981	0.2471264367816092
0.36	19	362	0.6130268199233716	0.13793103448275862	0.24904214559386972
0.38	19	369	0.6264367816091954	0.13793103448275862	0.23563218390804597
0.4	19	374	0.632183908045977	0.13984674329501914	0.22796934865900384
0.42	19	378	0.6360153256704981	0.1417624521072797	0.2222222222222222
0.44	19	386	0.6436781609195402	0.14559386973180077	0.210727969348659
0.46	19	384	0.6436781609195402	0.14367816091954022	0.21264367816091953
0.48	19	391	0.6532567049808429	0.14559386973180077	0.20114942528735633
0.5	19	395	0.6532567049808429	0.14942528735632185	0.19731800766283525
0.52	19	402	0.6551724137931034	0.15517241379310345	0.1896551724137931
0.54	19	407	0.657088122605364	0.15900383141762453	0.1839080459770115
0.56	19	405	0.657088122605364	0.15708812260536398	0.18582375478927204
0.58	19	405	0.6532567049808429	0.15900383141762453	0.18773946360153257
0.6	19	406	0.6590038314176245	0.15708812260536398	0.1839080459770115
0.62	19	412	0.6666666666666666	0.15900383141762453	0.1743295019157088
0.64	19	413	0.6647509578544061	0.16091954022988506	0.1743295019157088
0.66	19	417	0.6647509578544061	0.16475095785440613	0.17049808429118773
0.68	19	425	0.6724137931034483	0.1685823754789272	0.15900383141762453
0.7000000000000001	19	427	0.6685823754789272	0.1724137931034483	0.15900383141762453
0.72	19	432	0.6781609195402298	0.1724137931034483	0.14942528735632185
0.74	19	434	0.685823754789272	0.17049808429118773	0.14367816091954022
0.76	19	433	0.6839080459770115	0.17049808429118773	0.14559386973180077
0.78	19	442	0.7011494252873564	0.17049808429118773	0.12835249042145594
0.8	19	441	0.6915708812260536	0.1743295019157088	0.13409961685823754
0.8200000000000001	19	442	0.6934865900383141	0.1743295019157088	0.13218390804597702
0.84	19	450	0.6973180076628352	0.18007662835249041	0.12260536398467432
0.86	19	449	0.6954022988505747	0.18007662835249041	0.12452107279693486
0.88	19	448	0.7011494252873564	0.17624521072796934	0.12260536398467432
0.9	19	454	0.7126436781609196	0.17624521072796934	0.1111111111111111
0.92	19	461	0.7145593869731801	0.18199233716475097	0.10344827586206896
0.9400000000000001	19	458	0.7088122605363985	0.18199233716475097	0.10919540229885058
0.96	19	461	0.7183908045977011	0.18007662835249041	0.10153256704980843
0.98	19	466	0.7279693486590039	0.18007662835249041	0.09195402298850575
1.0	19	461	0.7222222222222222	0.1781609195402299	0.09961685823754789
0.0	22	200	0.5440613026819924	0.017241379310344827	0.4386973180076628
0.02	22	218	0.5593869731800766	0.02681992337164751	0.41379310344827586
0.04	22	221	0.5498084291187739	0.034482758620689655	0.4157088122605364
0.06	22	215	0.5306513409961686	0.038314176245210725	0.43103448275862066
0.08	22	224	0.5363984674329502	0.044061302681992334	0.41954022988505746
0.1	22	242	0.5478927203065134	0.05555555555555555	0.39655172413793105
0.12	22	262	0.5632183908045977	0.06704980842911877	0.36973180076628354
0.14	22	278	0.5823754789272031	0.07279693486590039	0.3448275862068966
0.16	22	298	0.6015325670498084	0.08237547892720307	0.3160919540229885
0.18	22	306	0.6015325670498084	0.09003831417624521	0.30842911877394635
0.2	22	318	0.5977011494252874	0.10344827586206896	0.2988505747126437
0.22	22	334	0.6245210727969349	0.1053639846743295	0.27011494252873564
0.24	22	341	0.6187739463601533	0.11494252873563218	0.2662835249042146
0.26	22	341	0.6149425287356322	0.11685823754789272	0.2681992337164751
0.28	22	347	0.6149425287356322	0.12260536398467432	0.2624521072796935
0.3	22	358	0.6206896551724138	0.13026819923371646	0.24904214559386972
0.32	22	369	0.6302681992337165	0.1360153256704981	0.23371647509578544
0.34	22	369	0.6379310344827587	0.13218390804597702	0.22988505747126436
0.36	22	380	0.6513409961685823	0.1360153256704981	0.21264367816091953
